"TICKET_ID","OPEN_DATE_KEY","CLOSE_DATE_KEY","CATEGORY_KEY","AGENT_KEY","DEPARTMENT_KEY","PRIORITY_KEY","STATUS_KEY","IMPACT_KEY","RESOLUTION_HOURS","SLA_HOURS","USER_FEEDBACK_RATING","SLA_BREACHED"
"TCKT001063",20250905,20250905,1,1,8,2,1,3,2.53,1,4.4,1
"TCKT001064",20250428,20250503,18,1,4,1,3,1,139.26,72,1.7,1
"TCKT001065",20251126,20251126,17,4,5,3,3,2,3.47,8,1.2,0
"TCKT001066",20251112,20251112,7,6,2,2,3,2,1.74,2,3.4,0
"TCKT001067",20250205,20250206,18,1,2,2,1,1,1.75,72,3.7,0
"TCKT001068",20250607,20250608,3,3,1,1,3,2,10.61,1,1.4,1
"TCKT001069",20250124,20250125,20,4,3,3,1,1,4.25,12,3.7,0
"TCKT001070",20250603,20250603,18,1,5,2,1,2,0.67,72,2.3,0
"TCKT001071",20250424,20250430,17,4,6,4,1,3,138.83,8,2.4,1
"TCKT001072",20251108,20251108,8,2,1,3,3,1,5.39,72,4.6,0
"TCKT001073",20250929,20250929,4,3,5,4,3,1,4.18,4,2.6,1
"TCKT001074",20251020,20251020,16,7,1,3,1,3,7.11,12,1.6,0
"TCKT001075",20250715,20250716,14,1,4,4,1,2,2.6,48,4.3,0
"TCKT001076",20250531,20250605,5,4,8,3,3,1,109.01,4,4,1
"TCKT001077",20250321,0,4,3,6,2,5,2,,4,,0
"TCKT001078",20250624,20250625,1,1,4,4,3,1,27.3,1,1.7,1
"TCKT001079",20250124,20250124,7,6,7,3,1,2,3.03,2,1.6,1
"TCKT001080",20250902,20250902,16,7,4,3,1,1,11.03,12,2.5,0
"TCKT001081",20250711,0,4,3,4,4,5,1,,4,,0
"TCKT001082",20250530,20250531,5,4,4,1,3,2,3.62,4,3.3,0
"TCKT001083",20250821,20250822,20,4,7,3,1,1,13.42,12,1.1,1
"TCKT001084",20250722,20250724,10,2,3,1,1,1,31.28,2,1.2,1
"TCKT001085",20250224,20250225,16,7,1,1,3,2,37.55,12,2,1
"TCKT001086",20250309,20250309,19,6,2,2,1,3,9.6,4,4.7,1
"TCKT001087",20250122,0,15,6,3,3,4,1,,8,,0
"TCKT001088",20250221,20250223,14,1,6,3,3,3,54.2,48,1.6,1
"TCKT001089",20251103,20251103,5,4,8,3,3,3,6.83,4,3.5,1
"TCKT001090",20250921,20250923,2,2,6,4,1,3,31.9,1,2.3,1
"TCKT001091",20250401,20250402,8,2,1,4,1,2,15.69,72,3.7,0
"TCKT001092",20250619,20250620,16,7,8,2,3,1,18.81,12,4,1
"TCKT001093",20250829,20250829,4,3,1,2,3,2,1.33,4,2.6,0
"TCKT001094",20250315,20250315,14,1,7,4,1,2,1.26,48,1.4,0
"TCKT001095",20250909,20250909,7,6,7,1,3,2,2.02,2,3.5,1
"TCKT001096",20250519,20250519,18,1,4,3,1,2,1.84,72,3.7,0
"TCKT001097",20250606,20250606,13,5,1,4,3,2,0.94,48,1,0
"TCKT001098",20250112,20250112,12,3,4,4,1,2,1.12,2,3.2,0
"TCKT001099",20250223,20250224,2,2,7,1,3,2,0.63,1,1.7,0
"TCKT001100",20251031,20251101,3,3,8,3,3,3,45.42,1,2.4,1
"TCKT001101",20250911,20250917,4,3,6,2,1,2,143.02,4,4.6,1
"TCKT001102",20250204,20250205,3,3,4,2,3,2,3.11,1,3.2,1
"TCKT001103",20251119,20251120,3,3,4,2,3,2,14.66,1,2.6,1
"TCKT001104",20250524,20250524,10,2,4,2,3,1,1.36,2,4.1,0
"TCKT001105",20250212,20250212,11,7,6,4,1,3,1.37,8,4.7,0
"TCKT001106",20251102,20251103,18,1,5,2,3,2,37.26,72,1.2,0
"TCKT001107",20250428,20250428,6,5,6,3,1,3,1.34,24,3.4,0
"TCKT001108",20250214,20250214,13,5,5,1,3,2,3.46,48,1.3,0
"TCKT001109",20250810,20250810,16,7,7,1,3,1,2.82,12,4.4,0
"TCKT001110",20250505,20250505,17,4,6,2,3,3,14.62,8,3,1
"TCKT001111",20250916,20250916,6,5,6,2,1,1,1.39,24,4.6,0
"TCKT001112",20250908,20250910,4,3,5,3,1,1,47.28,4,4.1,1
"TCKT001113",20250315,20250316,3,3,8,3,3,3,14.6,1,4.6,1
"TCKT001114",20250827,20250827,4,3,3,1,1,3,0.74,4,1,0
"TCKT001115",20250916,0,2,2,3,2,4,1,,1,,0
"TCKT001116",20250425,20250425,2,2,8,4,1,1,2.36,1,3.7,1
"TCKT001117",20251003,20251003,19,6,2,3,1,3,1.12,4,3,0
"TCKT001118",20250113,20250113,2,2,1,4,1,3,1.75,1,1.7,1
"TCKT001119",20250208,20250209,11,7,3,2,3,2,12.58,8,3.4,1
"TCKT001120",20250819,20250819,5,4,6,2,3,3,9.19,4,2.4,1
"TCKT001121",20250202,20250206,10,2,7,1,1,1,91.23,2,4.9,1
"TCKT001122",20250408,20250413,18,1,6,2,3,2,123.59,72,1.7,1
"TCKT001123",20250709,20250709,10,2,7,3,1,3,1.38,2,2.4,0
"TCKT001124",20250102,20250102,13,5,6,2,1,3,7.12,48,1.5,0
"TCKT001125",20250307,20250307,1,1,6,4,1,3,1.57,1,1.6,1
"TCKT001126",20250418,20250420,17,4,8,3,1,2,47.8,8,1.2,1
"TCKT001127",20250602,20250602,19,6,8,4,1,1,1.16,4,4.7,0
"TCKT001128",20250528,20250602,6,5,7,4,3,2,119.54,24,4.7,1
"TCKT001129",20250316,0,2,2,6,2,2,1,,1,,0
"TCKT001130",20250224,20250225,5,4,6,3,1,2,26.23,4,4.9,1
"TCKT001131",20250319,20250320,8,2,7,3,1,2,27.71,72,3.8,0
"TCKT001132",20250609,20250611,9,7,8,2,1,1,43.71,24,2.7,1
"TCKT001133",20251018,20251019,2,2,8,1,3,1,21.35,1,1.1,1
"TCKT001134",20250406,20250411,10,2,3,1,1,3,123.32,2,3.6,1
"TCKT001135",20251108,20251108,6,5,5,4,1,3,3.03,24,2.9,0
"TCKT001136",20250622,20250623,15,6,8,1,3,3,21.15,8,1.5,1
"TCKT001137",20251102,20251102,20,4,4,2,3,2,6.81,12,2.1,0
"TCKT001138",20250915,20250915,15,6,2,3,1,2,14.86,8,2.8,1
"TCKT001139",20250426,20250427,18,1,6,3,1,2,26.6,72,1.8,0
"TCKT001140",20250705,20250706,17,4,5,4,3,3,12.97,8,1.8,1
"TCKT001141",20250804,20250805,2,2,3,3,3,3,19.47,1,2.3,1
"TCKT001142",20250521,20250522,11,7,6,3,1,3,34.79,8,3.5,1
"TCKT001143",20251115,0,8,2,5,4,2,3,,72,,0
"TCKT001144",20250423,20250423,19,6,4,4,3,2,1.51,4,4.5,0
"TCKT001145",20251117,20251117,13,5,1,4,3,3,3.71,48,4.7,0
"TCKT001146",20250524,20250526,18,1,1,1,3,1,46.14,72,1.6,0
"TCKT001147",20250420,20250423,5,4,7,2,1,2,82.99,4,2.2,1
"TCKT001148",20250118,20250118,13,5,1,3,3,1,6.85,48,4.9,0
"TCKT001149",20251126,20251130,3,3,1,3,1,3,94.91,1,4.8,1
"TCKT001150",20250208,20250209,6,5,3,4,3,2,3.77,24,1.6,0
"TCKT001151",20250401,20250402,20,4,4,3,3,3,13.27,12,3.6,1
"TCKT001152",20251105,20251107,4,3,1,2,3,2,48.46,4,1.9,1
"TCKT001153",20250625,20250625,12,3,8,3,3,1,2.23,2,3.5,1
"TCKT001154",20250819,20250821,12,3,2,4,1,1,44.93,2,1.7,1
"TCKT001155",20250429,20250429,17,4,7,2,3,1,2.39,8,4.8,0
"TCKT001156",20250824,20250827,16,7,5,1,1,1,79.74,12,2.7,1
"TCKT001157",20250811,20250812,15,6,6,4,1,1,0.78,8,3.3,0
"TCKT001158",20251101,20251101,16,7,7,3,3,1,2.19,12,2.3,0
"TCKT001159",20250402,20250402,9,7,4,4,3,1,22.66,24,1.6,0
"TCKT001160",20250825,20250828,7,6,1,2,1,3,64.28,2,2.2,1
"TCKT001161",20250930,20250930,17,4,3,3,3,3,6.91,8,4.4,0
"TCKT001162",20251002,20251003,17,4,4,2,1,2,18.88,8,1.5,1
"TCKT001163",20250730,20250731,8,2,3,3,1,3,14.11,72,4,0
"TCKT001164",20251027,20251027,13,5,8,4,3,2,10.19,48,3.5,0
"TCKT001165",20250515,20250515,13,5,7,1,1,3,0.69,48,3.8,0
"TCKT001166",20250307,20250307,19,6,5,3,1,1,0.8,4,3.3,0
"TCKT001167",20250331,20250331,5,4,6,3,3,2,2.85,4,1.4,0
"TCKT001168",20250915,20250915,18,1,7,1,1,2,0.61,72,4.1,0
"TCKT001169",20250925,20250925,2,2,4,1,1,2,1.39,1,3.7,1
"TCKT001170",20250204,20250204,10,2,4,2,1,3,1.12,2,3.6,0
"TCKT001171",20250122,20250123,20,4,4,2,3,3,11.16,12,4.3,0
"TCKT001172",20251108,20251110,6,5,6,4,3,2,47.56,24,2,1
"TCKT001173",20250609,20250609,5,4,5,2,3,2,10.43,4,4.2,1
"TCKT001174",20250602,20250603,12,3,5,2,3,2,7.17,2,1.8,1
"TCKT001175",20250307,20250308,4,3,7,1,3,2,4.08,4,3.1,1
"TCKT001176",20250821,20250821,3,3,3,3,3,1,0.68,1,4.3,0
"TCKT001177",20250306,20250309,18,1,4,2,1,3,70.42,72,3,0
"TCKT001178",20250402,20250404,2,2,1,2,1,1,41.24,1,4.5,1
"TCKT001179",20251028,0,8,2,2,3,5,2,,72,,0
"TCKT001180",20250523,20250523,10,2,7,3,1,1,0.78,2,3.2,0
"TCKT001181",20250124,20250127,14,1,1,3,3,3,74.61,48,1.5,1
"TCKT001182",20251027,20251029,1,1,5,3,3,1,32.8,1,2.2,1
"TCKT001183",20250729,20250729,9,7,7,3,3,3,5.4,24,2.1,0
"TCKT001184",20251127,20251127,8,2,6,2,1,1,1.95,72,3.5,0
"TCKT001185",20250323,20250324,17,4,3,2,1,2,32.77,8,4,1
"TCKT001186",20250401,20250402,17,4,4,2,3,2,9.95,8,4.1,1
"TCKT001187",20250317,20250317,14,1,6,1,3,2,8.5,48,1.5,0
"TCKT001188",20250419,20250422,3,3,3,4,3,1,75.22,1,3.2,1
"TCKT001189",20251004,20251004,10,2,1,4,1,3,0.79,2,4.9,0
"TCKT001190",20250718,20250720,17,4,5,2,1,1,37.65,8,3.5,1
"TCKT001191",20250630,20250702,17,4,2,2,1,1,34.46,8,3.3,1
"TCKT001192",20250413,20250413,1,1,3,2,3,2,3.65,1,3.2,1
"TCKT001193",20251130,20251130,15,6,6,2,3,2,0.67,8,2.3,0
"TCKT001194",20250415,20250416,11,7,2,4,3,1,11.05,8,1.2,1
"TCKT001195",20251008,20251009,4,3,1,4,3,2,6.24,4,1.2,1
"TCKT001196",20250412,20250414,8,2,1,2,1,1,71.27,72,1.9,0
"TCKT001197",20250919,20250919,11,7,6,2,3,3,1.41,8,3.3,0
"TCKT001198",20250504,20250504,6,5,4,3,1,1,16.44,24,3.8,0
"TCKT001199",20250224,20250225,4,3,5,3,3,3,3.07,4,3.1,0
"TCKT001200",20250810,20250810,15,6,3,1,3,2,1.23,8,4.1,0
"TCKT001201",20250921,20250921,16,7,6,1,3,3,12.21,12,3.4,1
"TCKT001202",20251001,20251001,16,7,1,4,1,3,1.42,12,3,0
"TCKT001203",20250111,20250112,16,7,7,1,3,1,21.83,12,2.8,1
"TCKT001204",20250123,20250124,1,1,6,1,3,1,26.48,1,3,1
"TCKT001205",20251025,20251028,11,7,8,2,3,2,68.53,8,3.9,1
"TCKT001206",20250307,20250309,10,2,7,4,1,3,44.84,2,3.4,1
"TCKT001207",20250720,0,5,4,7,3,4,3,,4,,0
"TCKT001208",20250501,20250502,18,1,6,1,1,2,2.97,72,4.6,0
"TCKT001209",20250208,20250209,5,4,8,4,1,1,37.41,4,4.1,1
"TCKT001210",20251020,20251021,12,3,2,3,3,2,22.13,2,2.9,1
"TCKT001211",20250626,20250629,19,6,1,1,3,1,69.21,4,4.3,1
"TCKT001212",20250216,20250217,2,2,5,2,1,2,25.08,1,1,1
"TCKT001213",20250913,20250913,16,7,2,3,1,3,6.16,12,4.8,0
"TCKT001214",20250626,20250626,19,6,1,4,1,3,12.29,4,4.5,1
"TCKT001215",20250204,20250204,2,2,7,1,3,1,3.18,1,2.7,1
"TCKT001216",20250803,20250807,17,4,6,2,1,3,104.55,8,3.1,1
"TCKT001217",20251027,20251029,13,5,2,1,1,3,49.26,48,2.4,1
"TCKT001218",20250905,20250906,16,7,7,2,1,2,25.22,12,3,1
"TCKT001219",20250319,20250322,6,5,6,2,3,3,82.63,24,4.2,1
"TCKT001220",20250721,0,14,1,8,3,5,1,,48,,0
"TCKT001221",20250430,20250502,1,1,4,1,1,2,42.52,1,3.1,1
"TCKT001222",20251028,20251030,8,2,4,3,1,2,33.26,72,1.7,0
"TCKT001223",20250320,20250320,14,1,2,4,3,3,5.43,48,3.9,0
"TCKT001224",20250305,20250306,9,7,4,2,3,1,36.06,24,1,1
"TCKT001225",20250111,20250111,8,2,8,3,3,3,0.67,72,5,0
"TCKT001226",20251017,20251018,1,1,1,1,1,3,3.66,1,4,1
"TCKT001227",20251122,20251126,6,5,3,2,1,1,90.97,24,4,1
"TCKT001228",20250326,0,2,2,1,3,5,3,,1,,0
"TCKT001229",20250507,20250509,2,2,7,1,1,2,33.06,1,1.7,1
"TCKT001230",20250408,20250408,20,4,3,3,3,1,0.96,12,4.6,0
"TCKT001231",20250507,20250510,3,3,7,3,3,1,62.45,1,2.2,1
"TCKT001232",20250402,20250405,11,7,7,2,1,1,62.01,8,2.5,1
"TCKT001233",20251019,20251020,2,2,3,3,1,1,41.85,1,2.6,1
"TCKT001234",20250509,20250509,5,4,1,2,3,2,0.89,4,3.9,0
"TCKT001235",20250808,20250808,8,2,8,1,1,1,1.6,72,1.4,0
"TCKT001236",20251024,20251024,2,2,1,2,3,3,1.8,1,4.9,1
"TCKT001237",20250827,20250827,19,6,4,1,3,3,1.91,4,2.8,0
"TCKT001238",20251017,20251017,14,1,3,4,3,3,1.9,48,4.8,0
"TCKT001239",20250109,20250110,14,1,8,1,1,1,14.01,48,3.2,0
"TCKT001240",20250627,20250629,18,1,3,1,1,3,41.47,72,3,0
"TCKT001241",20250119,20250120,8,2,7,4,1,1,38.01,72,3.4,0
"TCKT001242",20250427,20250427,11,7,2,4,3,1,2.99,8,3.6,0
"TCKT001243",20251011,20251011,9,7,8,2,1,1,1.62,24,2.1,0
"TCKT001244",20250808,20250813,19,6,8,3,1,1,130.61,4,2.2,1
"TCKT001245",20250601,20250602,19,6,4,2,1,2,40.64,4,1.9,1
"TCKT001246",20250319,20250319,9,7,3,3,1,1,16.89,24,4.1,0
"TCKT001247",20250926,20250928,11,7,8,3,1,1,36.53,8,2.4,1
"TCKT001248",20250329,20250329,1,1,5,4,1,3,6.51,1,3.9,1
"TCKT001249",20250119,20250124,17,4,4,3,3,3,126.28,8,3.9,1
"TCKT001250",20250421,0,1,1,6,1,5,2,,1,,0
"TCKT001251",20250721,20250722,7,6,3,3,1,2,40.41,2,4.5,1
"TCKT001252",20251005,20251007,7,6,7,1,1,3,40.29,2,3.3,1
"TCKT001253",20250504,20250505,10,2,8,1,1,1,14.05,2,2.7,1
"TCKT001254",20250512,20250512,6,5,4,3,1,1,7.24,24,2.7,0
"TCKT001255",20250102,20250102,19,6,5,3,1,2,0.75,4,1.8,0
"TCKT001256",20250509,20250509,16,7,8,2,3,3,3.2,12,3.3,0
"TCKT001257",20250119,20250119,10,2,4,1,3,1,1.07,2,1.9,0
"TCKT001258",20250610,20250610,17,4,4,1,1,1,0.67,8,2.4,0
"TCKT001259",20250306,20250307,18,1,1,2,1,2,39.07,72,3.3,0
"TCKT001260",20250930,0,2,2,5,3,6,1,,1,,0
"TCKT001261",20250208,20250208,13,5,1,2,1,1,12.08,48,1.6,0
"TCKT001262",20250623,20250624,11,7,5,2,1,3,21.67,8,2.4,1
"TCKT001263",20250524,20250524,2,2,1,3,1,3,2,1,4.7,1
"TCKT001264",20250930,20251002,15,6,6,4,3,1,35.26,8,4.7,1
"TCKT001265",20250410,20250410,13,5,4,1,1,2,1.92,48,2.9,0
"TCKT001266",20251025,20251025,9,7,7,4,3,3,6.76,24,4.3,0
"TCKT001267",20250929,20250930,17,4,5,1,3,3,33.46,8,3.7,1
"TCKT001268",20250804,20250805,12,3,7,1,1,2,7.61,2,2.1,1
"TCKT001269",20250102,20250102,8,2,2,4,3,1,1.89,72,3.3,0
"TCKT001270",20251124,20251124,9,7,7,1,1,3,1.8,24,3.5,0
"TCKT001271",20250531,20250531,12,3,8,4,3,2,1.21,2,3.9,0
"TCKT001272",20250813,20250813,9,7,1,1,3,1,0.85,24,3.1,0
"TCKT001273",20250723,20250724,17,4,6,1,3,2,17.15,8,4.3,1
"TCKT001274",20250601,20250602,18,1,1,2,1,2,24.1,72,4.3,0
"TCKT001275",20250730,20250801,4,3,1,3,3,3,31.82,4,1.4,1
"TCKT001276",20250521,0,15,6,8,2,4,2,,8,,0
"TCKT001277",20250714,20250714,1,1,7,1,3,1,0.8,1,4,0
"TCKT001278",20250911,20250915,12,3,4,4,1,3,92.74,2,1.1,1
"TCKT001279",20250809,20250810,9,7,4,3,3,2,10.75,24,4.4,0
"TCKT001280",20250304,20250304,13,5,8,2,1,1,1.15,48,1.4,0
"TCKT001281",20250523,20250523,5,4,4,1,3,2,1.44,4,3,0
"TCKT001282",20251107,20251108,15,6,2,2,3,2,19.46,8,2.8,1
"TCKT001283",20250501,20250501,4,3,8,1,1,1,1.77,4,4.4,0
"TCKT001284",20250810,0,5,4,4,4,2,3,,4,,0
"TCKT001285",20251130,20251202,17,4,7,1,1,2,53.24,8,3.6,1
"TCKT001286",20250507,20250511,12,3,7,2,1,3,92.97,2,2.1,1
"TCKT001287",20250617,20250620,17,4,4,1,1,2,67.12,8,2.7,1
"TCKT001288",20251013,20251015,9,7,3,2,1,3,47.48,24,3.8,1
"TCKT001289",20251121,20251123,12,3,5,1,1,3,56.94,2,1.4,1
"TCKT001290",20250918,20250920,8,2,1,1,3,3,45.67,72,2.2,0
"TCKT001291",20250804,20250804,13,5,1,3,1,1,7.77,48,3.2,0
"TCKT001292",20250518,20250518,8,2,7,1,1,1,16.06,72,3.7,0
"TCKT001293",20250219,0,4,3,7,4,4,2,,4,,0
"TCKT001294",20250226,20250226,9,7,4,4,3,3,3.03,24,3,0
"TCKT001295",20250409,0,19,6,3,2,5,3,,4,,0
"TCKT001296",20250608,20250608,19,6,7,1,3,2,1.3,4,4.4,0
"TCKT001297",20250715,20250720,9,7,3,2,1,1,117.37,24,3.3,1
"TCKT001298",20250606,20250606,8,2,7,2,3,3,1.23,72,4.7,0
"TCKT001299",20250704,0,18,1,2,1,6,3,,72,,0
"TCKT001300",20250122,20250122,13,5,2,2,3,3,4.65,48,3,0
"TCKT001301",20251021,20251022,4,3,1,2,3,2,7.83,4,2.1,1
"TCKT001302",20250313,20250313,10,2,1,3,1,2,3.76,2,3.4,1
"TCKT001303",20250714,20250714,9,7,2,2,1,3,1.71,24,4.9,0
"TCKT001304",20251027,20251027,8,2,1,4,3,2,0.81,72,1.3,0
"TCKT001305",20250610,20250613,15,6,3,2,3,1,70.08,8,2,1
"TCKT001306",20250205,20250205,13,5,6,2,1,2,1.01,48,3.3,0
"TCKT001307",20250427,20250427,6,5,6,4,3,1,2.66,24,4.4,0
"TCKT001308",20251004,20251005,13,5,7,1,1,2,9.94,48,1.2,0
"TCKT001309",20250520,20250520,19,6,6,1,1,2,1.66,4,3.7,0
"TCKT001310",20250313,20250313,9,7,5,2,1,2,4.66,24,2.6,0
"TCKT001311",20250707,20250707,14,1,8,3,3,1,0.74,48,5,0
"TCKT001312",20250831,20250906,11,7,4,3,1,1,136.59,8,3.3,1
"TCKT001313",20251012,20251012,18,1,5,2,3,2,1.22,72,2.6,0
"TCKT001314",20250620,20250621,3,3,4,1,1,2,6.74,1,3.3,1
"TCKT001315",20250317,20250321,7,6,2,3,3,1,85.34,2,1.4,1
"TCKT001316",20250804,20250805,20,4,5,3,3,1,18.93,12,4,1
"TCKT001317",20250105,20250109,19,6,4,4,1,2,77.39,4,3.3,1
"TCKT001318",20250516,20250517,19,6,2,3,3,2,14.27,4,4,1
"TCKT001319",20250211,20250214,16,7,3,4,1,3,75.03,12,4.7,1
"TCKT001320",20250713,20250713,13,5,2,2,3,3,1.21,48,3.5,0
"TCKT001321",20250527,20250531,3,3,8,2,3,1,93.3,1,2.9,1
"TCKT001322",20251003,0,6,5,2,4,6,2,,24,,0
"TCKT001323",20250105,0,5,4,4,1,5,3,,4,,0
"TCKT001324",20250831,20250831,8,2,2,3,1,1,0.62,72,3,0
"TCKT001325",20250805,20250807,3,3,2,1,3,2,56.56,1,3.4,1
"TCKT001326",20250921,20250924,19,6,1,4,1,2,78.97,4,4.3,1
"TCKT001327",20250306,20250306,17,4,8,2,3,1,0.66,8,2.9,0
"TCKT001328",20250127,20250128,3,3,1,1,3,1,14.3,1,4.3,1
"TCKT001329",20250731,20250802,18,1,5,2,3,3,43.22,72,1,0
"TCKT001330",20250210,20250210,8,2,1,3,3,3,3.25,72,3.6,0
"TCKT001331",20250728,20250729,6,5,8,4,1,3,30.68,24,4,1
"TCKT001332",20250822,20250824,20,4,5,4,3,2,45.96,12,1.5,1
"TCKT001333",20251102,20251102,14,1,8,1,1,3,1.91,48,2.3,0
"TCKT001334",20250210,20250214,18,1,2,4,3,1,95.51,72,4.2,1
"TCKT001335",20251102,20251102,4,3,8,1,1,3,3.18,4,1.9,0
"TCKT001336",20250524,20250524,14,1,7,1,1,2,1.59,48,2.8,0
"TCKT001337",20250326,20250329,7,6,7,2,3,2,71,2,3.3,1
"TCKT001338",20250426,20250428,11,7,4,3,1,1,42.51,8,1.9,1
"TCKT001339",20250304,20250304,2,2,4,3,1,1,12.02,1,2.5,1
"TCKT001340",20250227,20250228,2,2,2,2,3,3,23.47,1,4.5,1
"TCKT001341",20250525,20250525,7,6,1,2,1,1,1.83,2,1.2,0
"TCKT001342",20250421,20250421,5,4,1,3,1,2,3.98,4,1.2,0
"TCKT001343",20250623,20250623,1,1,5,4,1,1,0.95,1,1.1,0
"TCKT001344",20250304,20250306,19,6,3,3,3,2,48.9,4,2.8,1
"TCKT001345",20250123,20250123,18,1,5,1,1,3,4.14,72,2.7,0
"TCKT001346",20250409,20250410,1,1,5,3,1,1,15.71,1,4.9,1
"TCKT001347",20250523,20250525,13,5,4,4,3,3,57.98,48,1.7,1
"TCKT001348",20250118,0,15,6,4,1,6,2,,8,,0
"TCKT001349",20250923,20250923,6,5,7,1,3,1,11.98,24,1.1,0
"TCKT001350",20250525,20250526,19,6,6,1,3,3,1.36,4,2.2,0
"TCKT001351",20250507,20250508,1,1,7,3,1,3,7.21,1,1.2,1
"TCKT001352",20250601,20250604,10,2,2,4,3,1,66.7,2,2.2,1
"TCKT001353",20251118,20251118,13,5,5,4,1,3,4.47,48,3.6,0
"TCKT001354",20250612,20250612,20,4,2,1,3,2,5.33,12,2.1,0
"TCKT001355",20250324,20250328,19,6,7,3,3,1,94.98,4,3.8,1
"TCKT001356",20250426,20250426,10,2,5,4,1,3,14.73,2,2.4,1
"TCKT001357",20251012,20251014,15,6,5,3,3,2,31.99,8,3.2,1
"TCKT001358",20250101,20250104,1,1,5,1,1,2,66.79,1,1.8,1
"TCKT001359",20250216,20250218,8,2,7,2,1,1,35.95,72,1.9,0
"TCKT001360",20250314,20250314,9,7,3,2,1,3,0.56,24,4.6,0
"TCKT001361",20251118,20251118,17,4,8,2,1,3,1.05,8,1.7,0
"TCKT001362",20250730,20250730,20,4,4,1,3,2,3.68,12,3.5,0
"TCKT001363",20250101,0,7,6,3,1,6,1,,2,,0
"TCKT001364",20251029,20251031,10,2,1,4,1,3,58.73,2,1.6,1
"TCKT001365",20250517,0,13,5,8,3,2,2,,48,,0
"TCKT001366",20251015,20251017,3,3,8,3,1,3,32.8,1,4.1,1
"TCKT001367",20250427,20250427,18,1,2,1,1,2,13.2,72,3.1,0
"TCKT001368",20250313,20250313,1,1,7,2,1,3,1.63,1,4,1
"TCKT001369",20251125,20251126,16,7,6,1,1,1,4.81,12,3.6,0
"TCKT001370",20250301,20250302,13,5,4,2,3,2,3.11,48,4.7,0
"TCKT001371",20251127,20251127,14,1,6,4,3,1,15.43,48,3.7,0
"TCKT001372",20250701,20250701,6,5,3,3,1,3,1.57,24,3.4,0
"TCKT001373",20251002,0,11,7,7,1,4,3,,8,,0
"TCKT001374",20250304,20250308,16,7,3,3,3,1,92.52,12,3.1,1
"TCKT001375",20250109,20250109,8,2,2,3,3,2,1.27,72,4,0
"TCKT001376",20251028,20251029,7,6,2,3,1,3,11.78,2,1.2,1
"TCKT001377",20250729,20250729,16,7,3,1,1,3,1.84,12,4.9,0
"TCKT001378",20250115,20250115,6,5,6,1,1,3,0.88,24,1,0
"TCKT001379",20250904,20250904,11,7,5,1,1,3,1.95,8,4.1,0
"TCKT001380",20251025,20251025,16,7,6,1,1,3,4.25,12,5,0
"TCKT001381",20250712,0,10,2,8,3,6,3,,2,,0
"TCKT001382",20250428,20250428,2,2,4,3,1,3,0.66,1,1.8,0
"TCKT001383",20250823,0,11,7,3,4,6,3,,8,,0
"TCKT001384",20250605,20250609,9,7,8,2,3,2,93.18,24,3.1,1
"TCKT001385",20250824,20250830,5,4,4,3,3,2,142.14,4,4.8,1
"TCKT001386",20251020,20251021,8,2,4,4,3,1,24.95,72,1.4,0
"TCKT001387",20251104,20251104,8,2,3,2,3,2,11.02,72,2.7,0
"TCKT001388",20250104,20250104,16,7,1,3,1,3,3.74,12,4.9,0
"TCKT001389",20250911,20250914,7,6,7,3,1,3,82.41,2,2.7,1
"TCKT001390",20250208,20250208,12,3,4,4,3,1,11.14,2,3.2,1
"TCKT001391",20251026,20251026,13,5,8,4,3,1,1.93,48,2.9,0
"TCKT001392",20250424,20250425,18,1,2,4,3,3,17.3,72,1.9,0
"TCKT001393",20250803,20250803,9,7,2,3,1,1,1.94,24,4,0
"TCKT001394",20250507,0,7,6,1,2,2,3,,2,,0
"TCKT001395",20250207,20250208,10,2,5,1,3,3,19.55,2,3.7,1
"TCKT001396",20250906,20250909,9,7,7,3,3,3,66.75,24,2.1,1
"TCKT001397",20250213,20250215,12,3,4,3,3,2,46.29,2,3.8,1
"TCKT001398",20251027,20251027,15,6,2,4,3,1,19.1,8,4.6,1
"TCKT001399",20250712,20250712,14,1,6,3,3,2,0.61,48,4.8,0
"TCKT001400",20250105,20250106,6,5,5,2,1,3,25.98,24,3.2,1
"TCKT001401",20251112,20251113,13,5,5,2,1,3,11.89,48,2.4,0
"TCKT001402",20250322,20250322,11,7,3,2,3,3,1.79,8,1.1,0
"TCKT001403",20250321,20250321,17,4,6,3,1,3,1.84,8,1,0
"TCKT001404",20250427,20250429,11,7,7,2,3,2,48.91,8,3.9,1
"TCKT001405",20250514,20250514,10,2,1,2,1,2,4.25,2,1.6,1
"TCKT001406",20250920,20250920,5,4,6,2,1,3,1.58,4,2,0
"TCKT001407",20250530,20250531,1,1,2,1,1,2,12.33,1,3.1,1
"TCKT001408",20251006,20251006,17,4,2,3,3,3,0.99,8,1.9,0
"TCKT001409",20250624,20250624,6,5,4,2,1,2,2.39,24,2.6,0
"TCKT001410",20250726,20250726,9,7,4,1,1,1,1.93,24,3.4,0
"TCKT001411",20250127,20250127,2,2,2,4,3,2,1.02,1,1.8,1
"TCKT001412",20250125,20250126,5,4,4,3,3,1,27.91,4,4.1,1
"TCKT001413",20250202,20250202,12,3,5,4,3,2,2.24,2,1.5,1
"TCKT001414",20250619,20250624,17,4,4,1,3,1,130.29,8,4.5,1
"TCKT001415",20250819,20250822,10,2,7,1,1,3,80.47,2,3.8,1
