"DATE_KEY","FULL_DATE","YEAR","QUARTER","MONTH_NUMBER","MONTH_NAME","DAY_NUMBER","DAY_NAME"
20270614,14-JUN-27,2027,2,6,"June     ",14,"Monday   "
20270615,15-JUN-27,2027,2,6,"June     ",15,"Tuesday  "
20270616,16-JUN-27,2027,2,6,"June     ",16,"Wednesday"
20270617,17-JUN-27,2027,2,6,"June     ",17,"Thursday "
20270618,18-JUN-27,2027,2,6,"June     ",18,"Friday   "
20270619,19-JUN-27,2027,2,6,"June     ",19,"Saturday "
20270620,20-JUN-27,2027,2,6,"June     ",20,"Sunday   "
20270621,21-JUN-27,2027,2,6,"June     ",21,"Monday   "
20270622,22-JUN-27,2027,2,6,"June     ",22,"Tuesday  "
20270623,23-JUN-27,2027,2,6,"June     ",23,"Wednesday"
20270624,24-JUN-27,2027,2,6,"June     ",24,"Thursday "
20270625,25-JUN-27,2027,2,6,"June     ",25,"Friday   "
20270626,26-JUN-27,2027,2,6,"June     ",26,"Saturday "
20270627,27-JUN-27,2027,2,6,"June     ",27,"Sunday   "
20270628,28-JUN-27,2027,2,6,"June     ",28,"Monday   "
20270629,29-JUN-27,2027,2,6,"June     ",29,"Tuesday  "
20270630,30-JUN-27,2027,2,6,"June     ",30,"Wednesday"
20270701,01-JUL-27,2027,3,7,"July     ",1,"Thursday "
20270702,02-JUL-27,2027,3,7,"July     ",2,"Friday   "
20270703,03-JUL-27,2027,3,7,"July     ",3,"Saturday "
20270704,04-JUL-27,2027,3,7,"July     ",4,"Sunday   "
20270705,05-JUL-27,2027,3,7,"July     ",5,"Monday   "
20270706,06-JUL-27,2027,3,7,"July     ",6,"Tuesday  "
20270707,07-JUL-27,2027,3,7,"July     ",7,"Wednesday"
20270708,08-JUL-27,2027,3,7,"July     ",8,"Thursday "
20270709,09-JUL-27,2027,3,7,"July     ",9,"Friday   "
20270710,10-JUL-27,2027,3,7,"July     ",10,"Saturday "
20270711,11-JUL-27,2027,3,7,"July     ",11,"Sunday   "
20270712,12-JUL-27,2027,3,7,"July     ",12,"Monday   "
20270713,13-JUL-27,2027,3,7,"July     ",13,"Tuesday  "
20270714,14-JUL-27,2027,3,7,"July     ",14,"Wednesday"
20270715,15-JUL-27,2027,3,7,"July     ",15,"Thursday "
20270716,16-JUL-27,2027,3,7,"July     ",16,"Friday   "
20270717,17-JUL-27,2027,3,7,"July     ",17,"Saturday "
20270718,18-JUL-27,2027,3,7,"July     ",18,"Sunday   "
20270719,19-JUL-27,2027,3,7,"July     ",19,"Monday   "
20270720,20-JUL-27,2027,3,7,"July     ",20,"Tuesday  "
20270721,21-JUL-27,2027,3,7,"July     ",21,"Wednesday"
20270722,22-JUL-27,2027,3,7,"July     ",22,"Thursday "
20270723,23-JUL-27,2027,3,7,"July     ",23,"Friday   "
20270724,24-JUL-27,2027,3,7,"July     ",24,"Saturday "
20270725,25-JUL-27,2027,3,7,"July     ",25,"Sunday   "
20270726,26-JUL-27,2027,3,7,"July     ",26,"Monday   "
20270727,27-JUL-27,2027,3,7,"July     ",27,"Tuesday  "
20270728,28-JUL-27,2027,3,7,"July     ",28,"Wednesday"
20270729,29-JUL-27,2027,3,7,"July     ",29,"Thursday "
20270730,30-JUL-27,2027,3,7,"July     ",30,"Friday   "
20270731,31-JUL-27,2027,3,7,"July     ",31,"Saturday "
20270801,01-AUG-27,2027,3,8,"August   ",1,"Sunday   "
20270802,02-AUG-27,2027,3,8,"August   ",2,"Monday   "
20270803,03-AUG-27,2027,3,8,"August   ",3,"Tuesday  "
20270804,04-AUG-27,2027,3,8,"August   ",4,"Wednesday"
20270805,05-AUG-27,2027,3,8,"August   ",5,"Thursday "
20270806,06-AUG-27,2027,3,8,"August   ",6,"Friday   "
20270807,07-AUG-27,2027,3,8,"August   ",7,"Saturday "
20270808,08-AUG-27,2027,3,8,"August   ",8,"Sunday   "
20270809,09-AUG-27,2027,3,8,"August   ",9,"Monday   "
20270810,10-AUG-27,2027,3,8,"August   ",10,"Tuesday  "
20270811,11-AUG-27,2027,3,8,"August   ",11,"Wednesday"
20270812,12-AUG-27,2027,3,8,"August   ",12,"Thursday "
20270813,13-AUG-27,2027,3,8,"August   ",13,"Friday   "
20270814,14-AUG-27,2027,3,8,"August   ",14,"Saturday "
20270815,15-AUG-27,2027,3,8,"August   ",15,"Sunday   "
20270816,16-AUG-27,2027,3,8,"August   ",16,"Monday   "
20270817,17-AUG-27,2027,3,8,"August   ",17,"Tuesday  "
20270818,18-AUG-27,2027,3,8,"August   ",18,"Wednesday"
20270819,19-AUG-27,2027,3,8,"August   ",19,"Thursday "
20270820,20-AUG-27,2027,3,8,"August   ",20,"Friday   "
20270821,21-AUG-27,2027,3,8,"August   ",21,"Saturday "
20270822,22-AUG-27,2027,3,8,"August   ",22,"Sunday   "
20270823,23-AUG-27,2027,3,8,"August   ",23,"Monday   "
20270824,24-AUG-27,2027,3,8,"August   ",24,"Tuesday  "
20270825,25-AUG-27,2027,3,8,"August   ",25,"Wednesday"
20270826,26-AUG-27,2027,3,8,"August   ",26,"Thursday "
20270827,27-AUG-27,2027,3,8,"August   ",27,"Friday   "
20270828,28-AUG-27,2027,3,8,"August   ",28,"Saturday "
20270829,29-AUG-27,2027,3,8,"August   ",29,"Sunday   "
20270830,30-AUG-27,2027,3,8,"August   ",30,"Monday   "
20270831,31-AUG-27,2027,3,8,"August   ",31,"Tuesday  "
20270901,01-SEP-27,2027,3,9,"September",1,"Wednesday"
20270902,02-SEP-27,2027,3,9,"September",2,"Thursday "
20270903,03-SEP-27,2027,3,9,"September",3,"Friday   "
20270904,04-SEP-27,2027,3,9,"September",4,"Saturday "
20270905,05-SEP-27,2027,3,9,"September",5,"Sunday   "
20270906,06-SEP-27,2027,3,9,"September",6,"Monday   "
20270907,07-SEP-27,2027,3,9,"September",7,"Tuesday  "
20270908,08-SEP-27,2027,3,9,"September",8,"Wednesday"
20270909,09-SEP-27,2027,3,9,"September",9,"Thursday "
20270910,10-SEP-27,2027,3,9,"September",10,"Friday   "
20270911,11-SEP-27,2027,3,9,"September",11,"Saturday "
20270912,12-SEP-27,2027,3,9,"September",12,"Sunday   "
20270913,13-SEP-27,2027,3,9,"September",13,"Monday   "
20270914,14-SEP-27,2027,3,9,"September",14,"Tuesday  "
20270915,15-SEP-27,2027,3,9,"September",15,"Wednesday"
20270916,16-SEP-27,2027,3,9,"September",16,"Thursday "
20270917,17-SEP-27,2027,3,9,"September",17,"Friday   "
20270918,18-SEP-27,2027,3,9,"September",18,"Saturday "
20270919,19-SEP-27,2027,3,9,"September",19,"Sunday   "
20270920,20-SEP-27,2027,3,9,"September",20,"Monday   "
20270921,21-SEP-27,2027,3,9,"September",21,"Tuesday  "
20270922,22-SEP-27,2027,3,9,"September",22,"Wednesday"
20270923,23-SEP-27,2027,3,9,"September",23,"Thursday "
20270924,24-SEP-27,2027,3,9,"September",24,"Friday   "
20270925,25-SEP-27,2027,3,9,"September",25,"Saturday "
20270926,26-SEP-27,2027,3,9,"September",26,"Sunday   "
20270927,27-SEP-27,2027,3,9,"September",27,"Monday   "
20270928,28-SEP-27,2027,3,9,"September",28,"Tuesday  "
20270929,29-SEP-27,2027,3,9,"September",29,"Wednesday"
20270930,30-SEP-27,2027,3,9,"September",30,"Thursday "
20271001,01-OCT-27,2027,4,10,"October  ",1,"Friday   "
20271002,02-OCT-27,2027,4,10,"October  ",2,"Saturday "
20271003,03-OCT-27,2027,4,10,"October  ",3,"Sunday   "
20271004,04-OCT-27,2027,4,10,"October  ",4,"Monday   "
20271005,05-OCT-27,2027,4,10,"October  ",5,"Tuesday  "
20271006,06-OCT-27,2027,4,10,"October  ",6,"Wednesday"
20271007,07-OCT-27,2027,4,10,"October  ",7,"Thursday "
20271008,08-OCT-27,2027,4,10,"October  ",8,"Friday   "
20271009,09-OCT-27,2027,4,10,"October  ",9,"Saturday "
20271010,10-OCT-27,2027,4,10,"October  ",10,"Sunday   "
20271011,11-OCT-27,2027,4,10,"October  ",11,"Monday   "
20271012,12-OCT-27,2027,4,10,"October  ",12,"Tuesday  "
20271013,13-OCT-27,2027,4,10,"October  ",13,"Wednesday"
20271014,14-OCT-27,2027,4,10,"October  ",14,"Thursday "
20271015,15-OCT-27,2027,4,10,"October  ",15,"Friday   "
20271016,16-OCT-27,2027,4,10,"October  ",16,"Saturday "
20271017,17-OCT-27,2027,4,10,"October  ",17,"Sunday   "
20271018,18-OCT-27,2027,4,10,"October  ",18,"Monday   "
20271019,19-OCT-27,2027,4,10,"October  ",19,"Tuesday  "
20271020,20-OCT-27,2027,4,10,"October  ",20,"Wednesday"
20271021,21-OCT-27,2027,4,10,"October  ",21,"Thursday "
20271022,22-OCT-27,2027,4,10,"October  ",22,"Friday   "
20271023,23-OCT-27,2027,4,10,"October  ",23,"Saturday "
20271024,24-OCT-27,2027,4,10,"October  ",24,"Sunday   "
20271025,25-OCT-27,2027,4,10,"October  ",25,"Monday   "
20271026,26-OCT-27,2027,4,10,"October  ",26,"Tuesday  "
20271027,27-OCT-27,2027,4,10,"October  ",27,"Wednesday"
20271028,28-OCT-27,2027,4,10,"October  ",28,"Thursday "
20271029,29-OCT-27,2027,4,10,"October  ",29,"Friday   "
20271030,30-OCT-27,2027,4,10,"October  ",30,"Saturday "
20271031,31-OCT-27,2027,4,10,"October  ",31,"Sunday   "
20271101,01-NOV-27,2027,4,11,"November ",1,"Monday   "
20271102,02-NOV-27,2027,4,11,"November ",2,"Tuesday  "
20271103,03-NOV-27,2027,4,11,"November ",3,"Wednesday"
20271104,04-NOV-27,2027,4,11,"November ",4,"Thursday "
20271105,05-NOV-27,2027,4,11,"November ",5,"Friday   "
20271106,06-NOV-27,2027,4,11,"November ",6,"Saturday "
20271107,07-NOV-27,2027,4,11,"November ",7,"Sunday   "
20271108,08-NOV-27,2027,4,11,"November ",8,"Monday   "
20271109,09-NOV-27,2027,4,11,"November ",9,"Tuesday  "
20271110,10-NOV-27,2027,4,11,"November ",10,"Wednesday"
20271111,11-NOV-27,2027,4,11,"November ",11,"Thursday "
20271112,12-NOV-27,2027,4,11,"November ",12,"Friday   "
20271113,13-NOV-27,2027,4,11,"November ",13,"Saturday "
20271114,14-NOV-27,2027,4,11,"November ",14,"Sunday   "
20271115,15-NOV-27,2027,4,11,"November ",15,"Monday   "
20271116,16-NOV-27,2027,4,11,"November ",16,"Tuesday  "
20271117,17-NOV-27,2027,4,11,"November ",17,"Wednesday"
20271118,18-NOV-27,2027,4,11,"November ",18,"Thursday "
20271119,19-NOV-27,2027,4,11,"November ",19,"Friday   "
20271120,20-NOV-27,2027,4,11,"November ",20,"Saturday "
20271121,21-NOV-27,2027,4,11,"November ",21,"Sunday   "
20271122,22-NOV-27,2027,4,11,"November ",22,"Monday   "
20271123,23-NOV-27,2027,4,11,"November ",23,"Tuesday  "
20271124,24-NOV-27,2027,4,11,"November ",24,"Wednesday"
20271125,25-NOV-27,2027,4,11,"November ",25,"Thursday "
20271126,26-NOV-27,2027,4,11,"November ",26,"Friday   "
20271127,27-NOV-27,2027,4,11,"November ",27,"Saturday "
20271128,28-NOV-27,2027,4,11,"November ",28,"Sunday   "
20271129,29-NOV-27,2027,4,11,"November ",29,"Monday   "
20271130,30-NOV-27,2027,4,11,"November ",30,"Tuesday  "
20271201,01-DEC-27,2027,4,12,"December ",1,"Wednesday"
20271202,02-DEC-27,2027,4,12,"December ",2,"Thursday "
20271203,03-DEC-27,2027,4,12,"December ",3,"Friday   "
20271204,04-DEC-27,2027,4,12,"December ",4,"Saturday "
20271205,05-DEC-27,2027,4,12,"December ",5,"Sunday   "
20271206,06-DEC-27,2027,4,12,"December ",6,"Monday   "
20271207,07-DEC-27,2027,4,12,"December ",7,"Tuesday  "
20271208,08-DEC-27,2027,4,12,"December ",8,"Wednesday"
20271209,09-DEC-27,2027,4,12,"December ",9,"Thursday "
20271210,10-DEC-27,2027,4,12,"December ",10,"Friday   "
20271211,11-DEC-27,2027,4,12,"December ",11,"Saturday "
20271212,12-DEC-27,2027,4,12,"December ",12,"Sunday   "
20271213,13-DEC-27,2027,4,12,"December ",13,"Monday   "
20271214,14-DEC-27,2027,4,12,"December ",14,"Tuesday  "
20271215,15-DEC-27,2027,4,12,"December ",15,"Wednesday"
20271216,16-DEC-27,2027,4,12,"December ",16,"Thursday "
20271217,17-DEC-27,2027,4,12,"December ",17,"Friday   "
20271218,18-DEC-27,2027,4,12,"December ",18,"Saturday "
20271219,19-DEC-27,2027,4,12,"December ",19,"Sunday   "
20271220,20-DEC-27,2027,4,12,"December ",20,"Monday   "
20271221,21-DEC-27,2027,4,12,"December ",21,"Tuesday  "
20271222,22-DEC-27,2027,4,12,"December ",22,"Wednesday"
20271223,23-DEC-27,2027,4,12,"December ",23,"Thursday "
20271224,24-DEC-27,2027,4,12,"December ",24,"Friday   "
20271225,25-DEC-27,2027,4,12,"December ",25,"Saturday "
20271226,26-DEC-27,2027,4,12,"December ",26,"Sunday   "
20271227,27-DEC-27,2027,4,12,"December ",27,"Monday   "
20271228,28-DEC-27,2027,4,12,"December ",28,"Tuesday  "
20271229,29-DEC-27,2027,4,12,"December ",29,"Wednesday"
20271230,30-DEC-27,2027,4,12,"December ",30,"Thursday "
20271231,31-DEC-27,2027,4,12,"December ",31,"Friday   "
0,,,,,"Not Closed",,""
